Country,Year,Cause_of_Death,Number_of_Deaths
Philippines,2016,Neoplasms,74132
Philippines,2016,Malaria,18
Philippines,2016,Drowning,5006
Philippines,2016,Interpersonal_violence,15184
Philippines,2016,HIV,5434
Philippines,2016,Drug_use_disorders,278
Philippines,2016,Road_injuries,10669
Philippines,2016,Maternal_disorders,1953
Philippines,2016,Alcohol_use_disorders,1054
Philippines,2016,Diarrheal,9272
Philippines,2016,Nutritional_deficiencies,3886
Philippines,2016,Self.harm,4258
Philippines,2016,Diabetes_mellitus,25551
Philippines,2016,Poisonings,196
Philippines,2016,Cardiovascular,193603
Philippines,2016,Kidney_disease,31698
Philippines,2016,Respiratory_diseases,32232
Philippines,2016,Liver_diseases,13333
Philippines,2016,Digestive_diseases,26487
Philippines,2016,Alzheimer_disease,9299
Philippines,2016,Parkinson_disease,2213
Philippines,2017,Meningitis,2371
Philippines,2017,Neoplasms,76389
Philippines,2017,Malaria,41
Philippines,2017,Drowning,4957
Philippines,2017,Interpersonal_violence,15521
Philippines,2017,HIV,5363
Philippines,2017,Drug_use_disorders,295
Philippines,2017,Road_injuries,10828
Philippines,2017,Maternal_disorders,1946
Philippines,2017,Alcohol_use_disorders,1071
Philippines,2017,Diarrheal,9078
Philippines,2017,Nutritional_deficiencies,3800
Philippines,2017,Self.harm,4393
Philippines,2017,Diabetes_mellitus,26238
Philippines,2017,Poisonings,195
Philippines,2017,Cardiovascular,197124
Philippines,2017,Kidney_disease,32242
Philippines,2017,Respiratory_diseases,32555
Philippines,2017,Liver_diseases,13662
Philippines,2017,Digestive_diseases,27035
Philippines,2017,Alzheimer_disease,9691
Philippines,2017,Parkinson_disease,2277
Philippines,2018,Meningitis,2176
Philippines,2018,Neoplasms,78774
Philippines,2018,Malaria,34
Philippines,2018,Drowning,4845
Philippines,2018,Interpersonal_violence,15425
Philippines,2018,HIV,5292
Philippines,2018,Drug_use_disorders,311
Philippines,2018,Road_injuries,10893
Philippines,2018,Maternal_disorders,1898
Philippines,2018,Alcohol_use_disorders,1088
Philippines,2018,Diarrheal,8639
Philippines,2018,Nutritional_deficiencies,3681
Philippines,2018,Self.harm,4491
Philippines,2018,Diabetes_mellitus,26962
Philippines,2018,Poisonings,193
Philippines,2018,Cardiovascular,200391
Philippines,2018,Kidney_disease,32766
Philippines,2018,Respiratory_diseases,32827
Philippines,2018,Liver_diseases,13949
Philippines,2018,Digestive_diseases,27430
Philippines,2018,Alzheimer_disease,10056
Philippines,2018,Parkinson_disease,2350
Philippines,2019,Meningitis,2056
Philippines,2019,Neoplasms,81321
Philippines,2019,Malaria,46
Philippines,2019,Drowning,4792
Philippines,2019,Interpersonal_violence,15570
Philippines,2019,HIV,5222
Philippines,2019,Drug_use_disorders,325
Philippines,2019,Road_injuries,10945
Philippines,2019,Maternal_disorders,1859
Philippines,2019,Alcohol_use_disorders,1105
Philippines,2019,Diarrheal,8392
Philippines,2019,Nutritional_deficiencies,3611
Philippines,2019,Self.harm,4569
Philippines,2019,Diabetes_mellitus,27680
Philippines,2019,Poisonings,191
Philippines,2019,Cardiovascular,204311
Philippines,2019,Kidney_disease,33358
Philippines,2019,Respiratory_diseases,33229
Philippines,2019,Liver_diseases,14287
Philippines,2019,Digestive_diseases,27945
Philippines,2019,Alzheimer_disease,10473
Philippines,2019,Parkinson_disease,2429
Qatar,2009,Meningitis,4
Qatar,2009,Neoplasms,434
Qatar,2009,Malaria,0
Qatar,2009,Drowning,34
Qatar,2009,Interpersonal_violence,18
Qatar,2009,HIV,4
Qatar,2009,Drug_use_disorders,4
Qatar,2009,Road_injuries,559
Qatar,2009,Maternal_disorders,7
Qatar,2009,Alcohol_use_disorders,4
Qatar,2009,Diarrheal,4
Qatar,2009,Nutritional_deficiencies,1
Qatar,2009,Self.harm,97
Qatar,2009,Diabetes_mellitus,233
Qatar,2009,Poisonings,6
Qatar,2009,Cardiovascular,720
Qatar,2009,Kidney_disease,80
Qatar,2009,Respiratory_diseases,42
Qatar,2009,Liver_diseases,106
Qatar,2009,Digestive_diseases,133
Qatar,2009,Alzheimer_disease,19
Qatar,2009,Parkinson_disease,11
Qatar,2010,Meningitis,5
Qatar,2010,Neoplasms,467
Qatar,2010,Malaria,0
Qatar,2010,Drowning,36
Qatar,2010,Interpersonal_violence,20
Qatar,2010,HIV,4
Qatar,2010,Drug_use_disorders,4
Qatar,2010,Road_injuries,597
Qatar,2010,Maternal_disorders,8
Qatar,2010,Alcohol_use_disorders,4
Qatar,2010,Diarrheal,4
Qatar,2010,Nutritional_deficiencies,1
Qatar,2010,Self.harm,108
Qatar,2010,Diabetes_mellitus,239
Qatar,2010,Poisonings,6
Qatar,2010,Cardiovascular,739
Qatar,2010,Kidney_disease,83
Qatar,2010,Respiratory_diseases,44
Qatar,2010,Liver_diseases,112
Qatar,2010,Digestive_diseases,140
Qatar,2010,Alzheimer_disease,20
Qatar,2010,Parkinson_disease,11
Qatar,2011,Meningitis,5
Qatar,2011,Neoplasms,495
Qatar,2011,Malaria,0
Qatar,2011,Drowning,37
Qatar,2011,Interpersonal_violence,22
Qatar,2011,HIV,5
Qatar,2011,Drug_use_disorders,5
Qatar,2011,Road_injuries,621
Qatar,2011,Maternal_disorders,7
Qatar,2011,Alcohol_use_disorders,4
Qatar,2011,Diarrheal,4
Qatar,2011,Nutritional_deficiencies,1
Qatar,2011,Self.harm,113
Qatar,2011,Diabetes_mellitus,243
Qatar,2011,Poisonings,7
Qatar,2011,Cardiovascular,753
Qatar,2011,Kidney_disease,86
Qatar,2011,Respiratory_diseases,45
Qatar,2011,Liver_diseases,118
Qatar,2011,Digestive_diseases,147
Qatar,2011,Alzheimer_disease,22
Qatar,2011,Parkinson_disease,12
Qatar,2012,Meningitis,5
Qatar,2012,Neoplasms,527
Qatar,2012,Malaria,0
Qatar,2012,Drowning,38
Qatar,2012,Interpersonal_violence,23
Qatar,2012,HIV,5
Qatar,2012,Drug_use_disorders,5
Qatar,2012,Road_injuries,638
Qatar,2012,Maternal_disorders,7
Qatar,2012,Alcohol_use_disorders,5
Qatar,2012,Diarrheal,5
Qatar,2012,Nutritional_deficiencies,1
Qatar,2012,Self.harm,117
Qatar,2012,Diabetes_mellitus,247
Qatar,2012,Poisonings,7
Qatar,2012,Cardiovascular,782
Qatar,2012,Kidney_disease,89
Qatar,2012,Respiratory_diseases,47
Qatar,2012,Liver_diseases,123
Qatar,2012,Digestive_diseases,154
Qatar,2012,Alzheimer_disease,24
Qatar,2012,Parkinson_disease,12
Qatar,2013,Meningitis,5
Qatar,2013,Neoplasms,561
Qatar,2013,Malaria,0
Qatar,2013,Drowning,38
Qatar,2013,Interpersonal_violence,24
Qatar,2013,HIV,5
Qatar,2013,Drug_use_disorders,6
Qatar,2013,Road_injuries,663
Qatar,2013,Maternal_disorders,7
Qatar,2013,Alcohol_use_disorders,5
Qatar,2013,Diarrheal,5
Qatar,2013,Nutritional_deficiencies,1
Qatar,2013,Self.harm,122
Qatar,2013,Diabetes_mellitus,258
Qatar,2013,Poisonings,7
Qatar,2013,Cardiovascular,820
Qatar,2013,Kidney_disease,94
Qatar,2013,Respiratory_diseases,49
Qatar,2013,Liver_diseases,128
Qatar,2013,Digestive_diseases,161
Qatar,2013,Alzheimer_disease,26
Qatar,2013,Parkinson_disease,13
Qatar,2014,Meningitis,5
Qatar,2014,Neoplasms,598
Qatar,2014,Malaria,0
Qatar,2014,Drowning,38
Qatar,2014,Interpersonal_violence,25
Qatar,2014,HIV,4
Qatar,2014,Drug_use_disorders,6
Qatar,2014,Road_injuries,665
Qatar,2014,Maternal_disorders,7
Qatar,2014,Alcohol_use_disorders,5
Qatar,2014,Diarrheal,5
Qatar,2014,Nutritional_deficiencies,1
Qatar,2014,Self.harm,125
Qatar,2014,Diabetes_mellitus,269
Qatar,2014,Poisonings,7
Qatar,2014,Cardiovascular,859
Qatar,2014,Kidney_disease,100
Qatar,2014,Respiratory_diseases,52
Qatar,2014,Liver_diseases,135
Qatar,2014,Digestive_diseases,170
Qatar,2014,Alzheimer_disease,28
Qatar,2014,Parkinson_disease,14
Qatar,2015,Meningitis,5
Qatar,2015,Neoplasms,626
Qatar,2015,Malaria,0
Qatar,2015,Drowning,37
Qatar,2015,Interpersonal_violence,25
Qatar,2015,HIV,4
Qatar,2015,Drug_use_disorders,6
Qatar,2015,Road_injuries,660
Qatar,2015,Maternal_disorders,8
Qatar,2015,Alcohol_use_disorders,5
Qatar,2015,Diarrheal,5
Qatar,2015,Nutritional_deficiencies,1
Qatar,2015,Self.harm,125
Qatar,2015,Diabetes_mellitus,267
Qatar,2015,Poisonings,7
Qatar,2015,Cardiovascular,895
Qatar,2015,Kidney_disease,102
Qatar,2015,Respiratory_diseases,54
Qatar,2015,Liver_diseases,140
Qatar,2015,Digestive_diseases,177
Qatar,2015,Alzheimer_disease,29
Qatar,2015,Parkinson_disease,15
Qatar,2016,Meningitis,5
Qatar,2016,Neoplasms,665
Qatar,2016,Malaria,0
Qatar,2016,Drowning,37
Qatar,2016,Interpersonal_violence,24
Qatar,2016,HIV,4
Qatar,2016,Drug_use_disorders,6
Qatar,2016,Road_injuries,669
Qatar,2016,Maternal_disorders,6
Qatar,2016,Alcohol_use_disorders,5
Qatar,2016,Diarrheal,5
Qatar,2016,Nutritional_deficiencies,1
Qatar,2016,Self.harm,126
Qatar,2016,Diabetes_mellitus,274
Qatar,2016,Poisonings,7
Qatar,2016,Cardiovascular,926
Qatar,2016,Kidney_disease,107
Qatar,2016,Respiratory_diseases,56
Qatar,2016,Liver_diseases,147
Qatar,2016,Digestive_diseases,185
Qatar,2016,Alzheimer_disease,31
Qatar,2016,Parkinson_disease,15
Qatar,2017,Meningitis,5
Qatar,2017,Neoplasms,707
Qatar,2017,Malaria,0
Qatar,2017,Drowning,37
Qatar,2017,Interpersonal_violence,24
Qatar,2017,HIV,4
Qatar,2017,Drug_use_disorders,7
Qatar,2017,Road_injuries,688
Qatar,2017,Maternal_disorders,6
Qatar,2017,Alcohol_use_disorders,5
Qatar,2017,Diarrheal,5
Qatar,2017,Nutritional_deficiencies,1
Qatar,2017,Self.harm,125
Qatar,2017,Diabetes_mellitus,289
Qatar,2017,Poisonings,7
Qatar,2017,Cardiovascular,973
Qatar,2017,Kidney_disease,113
Qatar,2017,Respiratory_diseases,58
Qatar,2017,Liver_diseases,155
Qatar,2017,Digestive_diseases,194
Qatar,2017,Alzheimer_disease,34
Qatar,2017,Parkinson_disease,16
Qatar,2018,Meningitis,5
Qatar,2018,Neoplasms,767
Qatar,2018,Malaria,0
Qatar,2018,Drowning,37
Qatar,2018,Interpersonal_violence,26
Qatar,2018,HIV,4
Qatar,2018,Drug_use_disorders,7
Qatar,2018,Road_injuries,706
Qatar,2018,Maternal_disorders,6
Qatar,2018,Alcohol_use_disorders,6
Qatar,2018,Diarrheal,5
Qatar,2018,Nutritional_deficiencies,1
Qatar,2018,Self.harm,128
Qatar,2018,Diabetes_mellitus,316
Qatar,2018,Poisonings,7
Qatar,2018,Cardiovascular,1045
Qatar,2018,Kidney_disease,123
Qatar,2018,Respiratory_diseases,62
Qatar,2018,Liver_diseases,165
Qatar,2018,Digestive_diseases,207
Qatar,2018,Alzheimer_disease,37
Qatar,2018,Parkinson_disease,17
Qatar,2019,Meningitis,5
Qatar,2019,Neoplasms,831
Qatar,2019,Malaria,0
Qatar,2019,Drowning,38
Qatar,2019,Interpersonal_violence,27
Qatar,2019,HIV,4
Qatar,2019,Drug_use_disorders,8
Qatar,2019,Road_injuries,737
Qatar,2019,Maternal_disorders,6
Qatar,2019,Alcohol_use_disorders,6
Qatar,2019,Diarrheal,6
Qatar,2019,Nutritional_deficiencies,1
Qatar,2019,Self.harm,131
Qatar,2019,Diabetes_mellitus,345
Qatar,2019,Poisonings,7
Qatar,2019,Cardiovascular,1121
Qatar,2019,Kidney_disease,133
Qatar,2019,Respiratory_diseases,66
Qatar,2019,Liver_diseases,177
Qatar,2019,Digestive_diseases,221
Qatar,2019,Alzheimer_disease,41
Qatar,2019,Parkinson_disease,19
Russia,2009,Meningitis,1820
Russia,2009,Neoplasms,294210
Russia,2009,Malaria,0
Russia,2009,Drowning,11896
Russia,2009,Interpersonal_violence,33142
Russia,2009,HIV,13357
Russia,2009,Drug_use_disorders,10686
Russia,2009,Road_injuries,32789
Russia,2009,Maternal_disorders,411
Russia,2009,Alcohol_use_disorders,36302
Russia,2009,Diarrheal,511
Russia,2009,Nutritional_deficiencies,453
Russia,2009,Self.harm,54325
Russia,2009,Diabetes_mellitus,9991
Russia,2009,Poisonings,9146
Russia,2009,Cardiovascular,1156917
Russia,2009,Kidney_disease,9920
Russia,2009,Respiratory_diseases,40051
Russia,2009,Liver_diseases,52671
Russia,2009,Digestive_diseases,93923
Russia,2009,Alzheimer_disease,33526
Russia,2009,Parkinson_disease,8416
Russia,2010,Meningitis,1803
Russia,2010,Neoplasms,302621
Russia,2010,Malaria,0
Russia,2010,Drowning,11690
Russia,2010,Interpersonal_violence,31777
Russia,2010,HIV,14256
Russia,2010,Drug_use_disorders,10443
Russia,2010,Road_injuries,32083
Russia,2010,Maternal_disorders,356
Russia,2010,Alcohol_use_disorders,33886
Russia,2010,Diarrheal,495
Russia,2010,Nutritional_deficiencies,442
Russia,2010,Self.harm,53740
Russia,2010,Diabetes_mellitus,10730
Russia,2010,Poisonings,8825
Russia,2010,Cardiovascular,1161661
Russia,2010,Kidney_disease,10217
Russia,2010,Respiratory_diseases,40315
Russia,2010,Liver_diseases,54680
Russia,2010,Digestive_diseases,97573
Russia,2010,Alzheimer_disease,34885
Russia,2010,Parkinson_disease,8709
Russia,2011,Meningitis,1711
Russia,2011,Neoplasms,291108
Russia,2011,Malaria,0
Russia,2011,Drowning,10260
Russia,2011,Interpersonal_violence,28830
Russia,2011,HIV,15609
Russia,2011,Drug_use_disorders,9485
Russia,2011,Road_injuries,29669
Russia,2011,Maternal_disorders,331
Russia,2011,Alcohol_use_disorders,30734
Russia,2011,Diarrheal,491
Russia,2011,Nutritional_deficiencies,402
Russia,2011,Self.harm,49407
Russia,2011,Diabetes_mellitus,10986
Russia,2011,Poisonings,7929
Russia,2011,Cardiovascular,1087537
Russia,2011,Kidney_disease,9913
Russia,2011,Respiratory_diseases,38552
Russia,2011,Liver_diseases,51591
Russia,2011,Digestive_diseases,93425
Russia,2011,Alzheimer_disease,36275
Russia,2011,Parkinson_disease,8559
Russia,2012,Meningitis,1714
Russia,2012,Neoplasms,290925
Russia,2012,Malaria,0
Russia,2012,Drowning,9649
Russia,2012,Interpersonal_violence,27111
Russia,2012,HIV,15936
Russia,2012,Drug_use_disorders,9125
Russia,2012,Road_injuries,28647
Russia,2012,Maternal_disorders,286
Russia,2012,Alcohol_use_disorders,28955
Russia,2012,Diarrheal,514
Russia,2012,Nutritional_deficiencies,396
Russia,2012,Self.harm,47740
Russia,2012,Diabetes_mellitus,12132
Russia,2012,Poisonings,7470
Russia,2012,Cardiovascular,1062214
Russia,2012,Kidney_disease,10122
Russia,2012,Respiratory_diseases,38402
Russia,2012,Liver_diseases,50989
Russia,2012,Digestive_diseases,93597
Russia,2012,Alzheimer_disease,37893
Russia,2012,Parkinson_disease,8735
Russia,2013,Meningitis,1661
Russia,2013,Neoplasms,291381
Russia,2013,Malaria,0
Russia,2013,Drowning,9098
Russia,2013,Interpersonal_violence,26158
Russia,2013,HIV,17136
Russia,2013,Drug_use_disorders,8806
Russia,2013,Road_injuries,27036
Russia,2013,Maternal_disorders,271
Russia,2013,Alcohol_use_disorders,28007
Russia,2013,Diarrheal,502
Russia,2013,Nutritional_deficiencies,399
Russia,2013,Self.harm,46665
Russia,2013,Diabetes_mellitus,13741
Russia,2013,Poisonings,7027
Russia,2013,Cardiovascular,1037827
Russia,2013,Kidney_disease,10375
Russia,2013,Respiratory_diseases,38560
Russia,2013,Liver_diseases,50979
Russia,2013,Digestive_diseases,94585
Russia,2013,Alzheimer_disease,39475
Russia,2013,Parkinson_disease,8865
Russia,2014,Meningitis,1578
Russia,2014,Neoplasms,300031
Russia,2014,Malaria,0
Russia,2014,Drowning,8945
Russia,2014,Interpersonal_violence,25463
Russia,2014,HIV,18703
Russia,2014,Drug_use_disorders,8538
Russia,2014,Road_injuries,26600
Russia,2014,Maternal_disorders,268
Russia,2014,Alcohol_use_disorders,28222
Russia,2014,Diarrheal,502
Russia,2014,Nutritional_deficiencies,432
Russia,2014,Self.harm,47121
Russia,2014,Diabetes_mellitus,16362
Russia,2014,Poisonings,6884
Russia,2014,Cardiovascular,1044400
Russia,2014,Kidney_disease,10987
Russia,2014,Respiratory_diseases,39953
Russia,2014,Liver_diseases,53252
Russia,2014,Digestive_diseases,99066
Russia,2014,Alzheimer_disease,41422
Russia,2014,Parkinson_disease,9157
Russia,2015,Meningitis,1466
Russia,2015,Neoplasms,301973
Russia,2015,Malaria,0
Russia,2015,Drowning,8172
Russia,2015,Interpersonal_violence,24223
Russia,2015,HIV,20968
Russia,2015,Drug_use_disorders,7565
Russia,2015,Road_injuries,24602
Russia,2015,Maternal_disorders,243
Russia,2015,Alcohol_use_disorders,27643
Russia,2015,Diarrheal,475
Russia,2015,Nutritional_deficiencies,456
Russia,2015,Self.harm,44710
Russia,2015,Diabetes_mellitus,18584
Russia,2015,Poisonings,6454
Russia,2015,Cardiovascular,1028256
Russia,2015,Kidney_disease,11351
Russia,2015,Respiratory_diseases,40186
Russia,2015,Liver_diseases,52409
Russia,2015,Digestive_diseases,98930
Russia,2015,Alzheimer_disease,42768
Russia,2015,Parkinson_disease,9276
Russia,2016,Meningitis,1375
Russia,2016,Neoplasms,301809
Russia,2016,Malaria,0
Russia,2016,Drowning,7619
Russia,2016,Interpersonal_violence,22308
Russia,2016,HIV,23272
Russia,2016,Drug_use_disorders,6832
Russia,2016,Road_injuries,22565
Russia,2016,Maternal_disorders,225
Russia,2016,Alcohol_use_disorders,27287
Russia,2016,Diarrheal,457
Russia,2016,Nutritional_deficiencies,495
Russia,2016,Self.harm,42575
Russia,2016,Diabetes_mellitus,20293
Russia,2016,Poisonings,6118
Russia,2016,Cardiovascular,1016533
Russia,2016,Kidney_disease,11677
Russia,2016,Respiratory_diseases,40040
Russia,2016,Liver_diseases,50811
Russia,2016,Digestive_diseases,97536
Russia,2016,Alzheimer_disease,44217
Russia,2016,Parkinson_disease,9371
Russia,2017,Meningitis,1235
Russia,2017,Neoplasms,291341
Russia,2017,Malaria,0
Russia,2017,Drowning,6884
Russia,2017,Interpersonal_violence,20474
Russia,2017,HIV,20506
Russia,2017,Drug_use_disorders,6155
Russia,2017,Road_injuries,20767
Russia,2017,Maternal_disorders,193
Russia,2017,Alcohol_use_disorders,26754
Russia,2017,Diarrheal,431
Russia,2017,Nutritional_deficiencies,483
Russia,2017,Self.harm,39829
Russia,2017,Diabetes_mellitus,20605
Russia,2017,Poisonings,5672
Russia,2017,Cardiovascular,977433
Russia,2017,Kidney_disease,11500
Russia,2017,Respiratory_diseases,38540
Russia,2017,Liver_diseases,47209
Russia,2017,Digestive_diseases,92509
Russia,2017,Alzheimer_disease,45575
Russia,2017,Parkinson_disease,9228
Russia,2018,Meningitis,1180
Russia,2018,Neoplasms,291691
Russia,2018,Malaria,0
Russia,2018,Drowning,7038
Russia,2018,Interpersonal_violence,21896
Russia,2018,HIV,19549
Russia,2018,Drug_use_disorders,6032
Russia,2018,Road_injuries,20961
Russia,2018,Maternal_disorders,207
Russia,2018,Alcohol_use_disorders,27719
Russia,2018,Diarrheal,427
Russia,2018,Nutritional_deficiencies,459
Russia,2018,Self.harm,39780
Russia,2018,Diabetes_mellitus,19153
Russia,2018,Poisonings,5753
Russia,2018,Cardiovascular,986406
Russia,2018,Kidney_disease,11455
Russia,2018,Respiratory_diseases,38653
Russia,2018,Liver_diseases,46253
Russia,2018,Digestive_diseases,90836
Russia,2018,Alzheimer_disease,47040
Russia,2018,Parkinson_disease,9260
Russia,2019,Meningitis,1143
Russia,2019,Neoplasms,296822
Russia,2019,Malaria,0
Russia,2019,Drowning,7086
Russia,2019,Interpersonal_violence,22285
Russia,2019,HIV,18682
Russia,2019,Drug_use_disorders,5877
Russia,2019,Road_injuries,20867
Russia,2019,Maternal_disorders,206
Russia,2019,Alcohol_use_disorders,28460
Russia,2019,Diarrheal,423
Russia,2019,Nutritional_deficiencies,455
Russia,2019,Self.harm,39040
Russia,2019,Diabetes_mellitus,18746
Russia,2019,Poisonings,5805
Russia,2019,Cardiovascular,1004931
Russia,2019,Kidney_disease,11652
Russia,2019,Respiratory_diseases,39390
Russia,2019,Liver_diseases,46102
Russia,2019,Digestive_diseases,90887
Russia,2019,Alzheimer_disease,48437
Russia,2019,Parkinson_disease,9390
Saudi Arabia,2009,Meningitis,169
Saudi Arabia,2009,Neoplasms,8663
Saudi Arabia,2009,Malaria,0
Saudi Arabia,2009,Drowning,644
Saudi Arabia,2009,Interpersonal_violence,286
Saudi Arabia,2009,HIV,487
Saudi Arabia,2009,Drug_use_disorders,115
Saudi Arabia,2009,Road_injuries,16051
Saudi Arabia,2009,Maternal_disorders,299
Saudi Arabia,2009,Alcohol_use_disorders,71
Saudi Arabia,2009,Diarrheal,384
Saudi Arabia,2009,Nutritional_deficiencies,70
Saudi Arabia,2009,Self.harm,984
Saudi Arabia,2009,Diabetes_mellitus,2176
Saudi Arabia,2009,Poisonings,191
Saudi Arabia,2009,Cardiovascular,37703
Saudi Arabia,2009,Kidney_disease,5381
Saudi Arabia,2009,Respiratory_diseases,3184
Saudi Arabia,2009,Liver_diseases,2922
Saudi Arabia,2009,Digestive_diseases,3812
Saudi Arabia,2009,Alzheimer_disease,1295
Saudi Arabia,2009,Parkinson_disease,471
Saudi Arabia,2010,Meningitis,173
Saudi Arabia,2010,Neoplasms,8995
Saudi Arabia,2010,Malaria,0
Saudi Arabia,2010,Drowning,683
Saudi Arabia,2010,Interpersonal_violence,321
Saudi Arabia,2010,HIV,510
Saudi Arabia,2010,Drug_use_disorders,112
Saudi Arabia,2010,Road_injuries,17029
Saudi Arabia,2010,Maternal_disorders,302
Saudi Arabia,2010,Alcohol_use_disorders,71
Saudi Arabia,2010,Diarrheal,368
Saudi Arabia,2010,Nutritional_deficiencies,70
Saudi Arabia,2010,Self.harm,1118
Saudi Arabia,2010,Diabetes_mellitus,2206
Saudi Arabia,2010,Poisonings,201
Saudi Arabia,2010,Cardiovascular,38274
Saudi Arabia,2010,Kidney_disease,5537
Saudi Arabia,2010,Respiratory_diseases,3258
Saudi Arabia,2010,Liver_diseases,2947
